R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
6.5,5.5,56.22,-1.0,34.693966,34.693966,5.01,1,4,5,5,5,32.8,32.0,30.4,28.0,4,5,2,2,19.5,18.2,20.8,19.5,3,5,2,2,6.6,12.6,8.4,12.6,3,2,5,2,10.8,6.6,9.6,8.4,2
8.0,6.0,26.47,26.3,42.022896,42.33511,4.12,4,3,1,1,3,19.68,19.2,18.24,16.8,3,3,4,5,22.5,21.0,24.0,22.5,3,1,1,3,4.4,8.4,5.6,8.4,1,1,5,2,8.1,5.0,7.2,6.3,3
7.5,7.0,55.4,-1.0,46.662266,39.636177,4.26,2,5,3,2,5,27.88,27.2,25.84,23.8,1,1,1,1,6.0,5.6,6.4,6.0,3,2,1,2,4.4,8.4,5.6,8.4,4,5,1,5,13.5,8.2,12.0,10.5,4
6.0,5.0,61.1,-1.0,27.774395,32.009026,5.25,2,2,5,5,1,24.6,24.0,22.8,21.0,1,2,1,1,7.5,7.0,8.0,7.5,3,1,3,1,4.4,8.4,5.6,8.4,2,2,2,4,9.0,5.5,8.0,7.0,4
5.5,5.5,26.82,26.56,45.57266,42.12631,4.12,4,1,5,2,3,24.6,24.0,22.8,21.0,4,2,5,4,22.5,21.0,24.0,22.5,3,5,3,2,7.2,13.7,9.1,13.7,2,1,1,5,8.1,5.0,7.2,6.3,2
7.5,5.0,31.92,30.67,38.0,39.28,4.67,5,1,5,1,3,24.6,24.0,22.8,21.0,1,3,4,2,15.0,14.0,16.0,15.0,5,3,5,2,8.2,15.8,10.5,15.8,4,4,4,2,12.6,7.7,11.2,9.8,5
6.5,6.5,78.13,-1.0,23.84009,30.279137,5.01,2,3,2,2,1,16.4,16.0,15.2,14.0,3,1,3,3,15.0,14.0,16.0,15.0,5,5,3,3,8.8,16.8,11.2,16.8,1,4,1,2,7.2,4.4,6.4,5.6,4
8.0,5.0,32.95,28.4,32.891994,29.432209,4.77,2,3,1,3,4,21.32,20.8,19.76,18.2,4,4,3,5,24.0,22.4,25.6,24.0,2,5,2,3,6.6,12.6,8.4,12.6,5,5,1,4,13.5,8.2,12.0,10.5,1
5.0,5.5,62.73,-1.0,26.164635,31.138077,4.87,1,5,5,4,4,31.16,30.4,28.88,26.6,2,2,3,2,13.5,12.6,14.4,13.5,1,2,3,5,6.0,11.6,7.7,11.6,1,4,2,4,9.9,6.0,8.8,7.7,5
5.5,5.5,28.82,27.81,47.578068,41.379276,3.93,4,4,2,4,5,31.16,30.4,28.88,26.6,4,4,2,2,18.0,16.8,19.2,18.0,1,1,1,3,3.3,6.3,4.2,6.3,5,5,4,1,13.5,8.2,12.0,10.5,3
7.5,5.0,49.92,-1.0,31.96282,36.448875,5.08,3,5,4,2,5,31.16,30.4,28.88,26.6,5,3,2,1,16.5,15.4,17.6,16.5,3,2,1,4,5.5,10.5,7.0,10.5,5,4,5,4,16.2,9.9,14.4,12.6,4
7.0,6.5,27.25,25.44,49.509563,44.58578,3.98,2,3,2,2,1,16.4,16.0,15.2,14.0,2,3,4,4,19.5,18.2,20.8,19.5,3,2,5,1,6.0,11.6,7.7,11.6,4,1,3,3,9.9,6.0,8.8,7.7,3
5.5,7.0,25.74,26.84,42.0799,39.506,4.01,1,3,1,2,1,13.12,12.8,12.16,11.2,1,1,4,3,13.5,12.6,14.4,13.5,4,4,2,1,6.0,11.6,7.7,11.6,3,3,5,5,14.4,8.8,12.8,11.2,5
8.0,6.0,26.16,26.65,40.3882,43.397495,4.04,1,2,2,5,4,22.96,22.4,21.28,19.6,1,3,5,5,21.0,19.6,22.4,21.0,3,1,1,4,5.0,9.4,6.3,9.4,4,4,5,5,16.2,9.9,14.4,12.6,3
6.5,7.0,30.68,26.88,35.61297,32.009026,4.25,3,5,1,4,1,22.96,22.4,21.28,19.6,4,1,4,5,21.0,19.6,22.4,21.0,3,2,3,2,5.5,10.5,7.0,10.5,2,2,5,5,12.6,7.7,11.2,9.8,3
7.5,5.5,63.55,-1.0,-2.0,34.84268,4.87,2,5,4,2,1,22.96,22.4,21.28,19.6,2,4,1,1,12.0,11.2,12.8,12.0,4,1,1,2,4.4,8.4,5.6,8.4,1,1,2,3,6.3,3.9,5.6,4.9,4
7.5,5.0,28.07,27.14,32.89,40.39,4.11,3,3,1,5,5,27.88,27.2,25.84,23.8,3,2,2,5,18.0,16.8,19.2,18.0,3,1,3,4,6.0,11.6,7.7,11.6,1,3,4,5,11.7,7.2,10.4,9.1,3
5.5,6.0,27.38,28.32,46.052868,41.02707,3.92,5,2,3,2,5,27.88,27.2,25.84,23.8,2,3,4,1,15.0,14.0,16.0,15.0,4,1,5,3,7.2,13.7,9.1,13.7,3,5,1,2,9.9,6.0,8.8,7.7,4
6.0,5.0,29.58,28.24,37.70113,38.262566,4.3,3,3,2,4,1,21.32,20.8,19.76,18.2,4,5,2,4,22.5,21.0,24.0,22.5,2,3,2,4,6.0,11.6,7.7,11.6,5,1,1,2,8.1,5.0,7.2,6.3,3
7.0,7.0,78.91,-1.0,23.089266,26.963509,5.06,5,2,4,2,5,29.52,28.8,27.36,25.2,1,3,2,4,15.0,14.0,16.0,15.0,1,5,3,4,7.2,13.7,9.1,13.7,2,5,2,4,11.7,7.2,10.4,9.1,4
7.5,6.5,62.91,-1.0,34.4388,35.320347,4.7,1,4,1,1,5,19.68,19.2,18.24,16.8,2,3,1,2,12.0,11.2,12.8,12.0,2,2,5,1,5.5,10.5,7.0,10.5,4,1,2,4,9.9,6.0,8.8,7.7,4
6.5,5.5,46.36,-1.0,51.95,46.51,4.16,3,2,5,4,3,27.88,27.2,25.84,23.8,3,5,5,4,25.5,23.8,27.2,25.5,4,1,4,1,5.5,10.5,7.0,10.5,1,5,2,5,11.7,7.2,10.4,9.1,3
6.5,6.5,54.66,-1.0,24.602924,-2.0,5.49,4,4,5,2,3,29.52,28.8,27.36,25.2,1,1,3,2,10.5,9.8,11.2,10.5,5,2,1,2,5.5,10.5,7.0,10.5,1,1,5,3,9.0,5.5,8.0,7.0,4
5.0,5.0,74.84,-1.0,23.84009,25.377773,5.23,5,1,4,4,4,29.52,28.8,27.36,25.2,3,4,3,4,21.0,19.6,22.4,21.0,1,4,3,5,7.2,13.7,9.1,13.7,3,5,3,2,11.7,7.2,10.4,9.1,1
8.0,6.5,27.25,25.44,49.509563,44.58578,3.98,2,3,2,2,1,16.4,16.0,15.2,14.0,2,3,4,4,19.5,18.2,20.8,19.5,3,2,5,1,6.0,11.6,7.7,11.6,4,1,3,3,9.9,6.0,8.8,7.7,3
5.0,5.0,32.98,27.8,43.397495,41.379276,4.09,4,5,3,5,4,34.44,33.6,31.92,29.4,1,3,4,1,13.5,12.6,14.4,13.5,5,4,3,5,9.3,17.9,11.9,17.9,4,4,3,5,14.4,8.8,12.8,11.2,4
7.5,6.0,50.96,-1.0,36.54399,29.432209,4.71,4,3,1,2,2,19.68,19.2,18.24,16.8,3,2,3,3,16.5,15.4,17.6,16.5,1,5,1,5,6.6,12.6,8.4,12.6,3,2,5,1,9.9,6.0,8.8,7.7,4
8.0,6.0,67.77,-1.0,32.246243,37.24,5.4,3,5,1,2,3,22.96,22.4,21.28,19.6,1,1,3,5,15.0,14.0,16.0,15.0,1,1,3,1,3.3,6.3,4.2,6.3,3,5,5,1,12.6,7.7,11.2,9.8,4
5.5,7.0,59.02,-1.0,33.979156,30.204855,4.87,4,4,5,4,3,32.8,32.0,30.4,28.0,2,5,2,5,21.0,19.6,22.4,21.0,4,2,2,1,5.0,9.4,6.3,9.4,4,3,2,1,9.0,5.5,8.0,7.0,3
5.5,5.0,27.19,28.74,42.52,44.15,3.9,2,5,3,4,1,24.6,24.0,22.8,21.0,3,4,3,2,18.0,16.8,19.2,18.0,2,4,2,3,6.0,11.6,7.7,11.6,2,5,2,1,9.0,5.5,8.0,7.0,3
5.5,7.0,60.64,-1.0,26.759338,27.760277,5.47,5,3,2,3,1,22.96,22.4,21.28,19.6,3,5,1,5,21.0,19.6,22.4,21.0,1,3,1,4,5.0,9.4,6.3,9.4,2,3,1,2,7.2,4.4,6.4,5.6,3
5.0,6.5,28.66,28.42,26.963509,33.786972,4.57,2,2,3,2,5,22.96,22.4,21.28,19.6,2,3,1,1,10.5,9.8,11.2,10.5,1,2,4,5,6.6,12.6,8.4,12.6,3,4,3,2,10.8,6.6,9.6,8.4,4
5.0,7.0,28.64,27.49,40.3882,42.38238,4.03,2,3,1,3,1,16.4,16.0,15.2,14.0,2,3,4,1,15.0,14.0,16.0,15.0,2,5,3,2,6.6,12.6,8.4,12.6,3,3,5,1,10.8,6.6,9.6,8.4,4
7.0,6.5,28.71,28.02,37.41886,33.571728,4.09,5,1,3,3,1,21.32,20.8,19.76,18.2,3,2,1,4,15.0,14.0,16.0,15.0,2,1,5,5,7.2,13.7,9.1,13.7,2,5,3,5,13.5,8.2,12.0,10.5,5
7.5,6.0,57.56,-1.0,-2.0,27.774395,4.66,1,5,1,1,5,21.32,20.8,19.76,18.2,3,5,2,5,22.5,21.0,24.0,22.5,2,2,3,5,6.6,12.6,8.4,12.6,1,4,3,3,9.9,6.0,8.8,7.7,2
6.5,6.0,27.96,27.09,40.3882,30.279137,4.35,3,3,3,5,5,31.16,30.4,28.88,26.6,2,1,2,1,9.0,8.4,9.6,9.0,1,4,2,2,5.0,9.4,6.3,9.4,5,4,2,2,11.7,7.2,10.4,9.1,4
6.5,6.0,56.52,-1.0,35.57902,34.888966,4.9,1,5,3,5,1,24.6,24.0,22.8,21.0,2,2,5,5,21.0,19.6,22.4,21.0,3,2,5,4,7.7,14.7,9.8,14.7,4,2,1,4,9.9,6.0,8.8,7.7,2
7.0,6.0,60.64,-1.0,26.759338,27.760277,5.47,5,3,2,3,1,22.96,22.4,21.28,19.6,3,5,1,5,21.0,19.6,22.4,21.0,1,3,1,4,5.0,9.4,6.3,9.4,2,3,1,2,7.2,4.4,6.4,5.6,3
6.0,7.0,27.27,27.36,28.597296,33.786972,4.32,2,2,3,5,2,22.96,22.4,21.28,19.6,5,3,1,2,16.5,15.4,17.6,16.5,5,1,1,5,6.6,12.6,8.4,12.6,5,4,5,4,16.2,9.9,14.4,12.6,4
5.5,5.0,30.06,27.78,40.3882,48.65324,4.09,2,1,1,2,4,16.4,16.0,15.2,14.0,1,5,5,2,19.5,18.2,20.8,19.5,4,5,3,2,7.7,14.7,9.8,14.7,4,2,4,3,11.7,7.2,10.4,9.1,1
6.5,7.0,69.64,-1.0,43.7,50.592,4.76,4,3,1,5,2,24.6,24.0,22.8,21.0,1,2,1,2,9.0,8.4,9.6,9.0,5,2,1,5,7.2,13.7,9.1,13.7,5,2,4,5,14.4,8.8,12.8,11.2,4
7.0,6.0,77.89,-1.0,34.94864,38.117233,5.36,3,1,1,2,1,13.12,12.8,12.16,11.2,3,4,2,4,19.5,18.2,20.8,19.5,5,4,4,4,9.3,17.9,11.9,17.9,5,3,4,3,13.5,8.2,12.0,10.5,5
6.0,5.5,31.06,30.96,33.016823,31.578894,4.32,1,5,1,5,5,27.88,27.2,25.84,23.8,3,3,5,5,24.0,22.4,25.6,24.0,2,4,3,2,6.0,11.6,7.7,11.6,4,1,3,1,8.1,5.0,7.2,6.3,3
6.0,7.0,31.33,30.22,44.42,36.54,4.32,5,4,3,1,1,22.96,22.4,21.28,19.6,1,4,1,3,13.5,12.6,14.4,13.5,1,4,1,3,5.0,9.4,6.3,9.4,1,1,5,4,9.9,6.0,8.8,7.7,4
8.0,5.0,47.69,-1.0,39.183144,39.94277,4.73,5,4,5,4,2,32.8,32.0,30.4,28.0,5,1,4,3,19.5,18.2,20.8,19.5,5,3,4,5,9.3,17.9,11.9,17.9,2,2,1,5,9.0,5.5,8.0,7.0,2
6.0,5.5,54.72,-1.0,29.93444,29.180593,4.86,4,2,2,4,5,27.88,27.2,25.84,23.8,1,3,3,4,16.5,15.4,17.6,16.5,4,1,4,1,5.5,10.5,7.0,10.5,4,1,4,5,12.6,7.7,11.2,9.8,4
5.5,6.0,32.62,31.31,31.138077,32.009026,4.57,5,5,3,5,1,31.16,30.4,28.88,26.6,5,3,3,4,22.5,21.0,24.0,22.5,4,3,1,2,5.5,10.5,7.0,10.5,5,5,2,2,12.6,7.7,11.2,9.8,3
6.0,5.0,45.87,-1.0,45.463757,41.379276,4.61,4,4,2,3,3,26.24,25.6,24.32,22.4,3,3,1,5,18.0,16.8,19.2,18.0,5,2,4,3,7.7,14.7,9.8,14.7,5,2,5,2,12.6,7.7,11.2,9.8,1
7.0,6.5,31.82,31.34,23.84009,21.623661,5.12,3,3,2,1,1,16.4,16.0,15.2,14.0,4,3,5,1,19.5,18.2,20.8,19.5,1,3,3,5,6.6,12.6,8.4,12.6,3,5,4,1,11.7,7.2,10.4,9.1,1
6.0,5.5,71.81,-1.0,54.681843,31.005632,5.37,3,4,3,5,5,32.8,32.0,30.4,28.0,5,2,1,2,15.0,14.0,16.0,15.0,5,3,4,1,7.2,13.7,9.1,13.7,3,2,1,1,6.3,3.9,5.6,4.9,4
6.0,5.0,26.17,25.94,39.409122,46.5149,4.04,5,1,3,1,3,21.32,20.8,19.76,18.2,3,4,5,3,22.5,21.0,24.0,22.5,4,4,2,3,7.2,13.7,9.1,13.7,2,1,1,5,8.1,5.0,7.2,6.3,2
8.0,6.0,70.41,-1.0,49.377064,35.61905,5.11,2,3,3,5,5,29.52,28.8,27.36,25.2,2,5,5,5,25.5,23.8,27.2,25.5,4,5,5,5,10.4,19.9,13.3,19.9,3,4,1,3,9.9,6.0,8.8,7.7,2
5.5,7.0,27.78,26.72,43.38568,45.975815,4.38,3,2,2,3,3,21.32,20.8,19.76,18.2,4,2,3,1,15.0,14.0,16.0,15.0,5,5,2,2,7.7,14.7,9.8,14.7,3,1,2,4,9.0,5.5,8.0,7.0,4
7.0,6.0,62.42,-1.0,19.515354,28.597296,5.43,3,4,1,1,2,18.04,17.6,16.72,15.4,4,2,5,3,21.0,19.6,22.4,21.0,2,2,4,4,6.6,12.6,8.4,12.6,1,3,2,1,6.3,3.9,5.6,4.9,2
5.5,6.5,26.99,27.39,40.3882,39.409122,4.24,2,4,4,4,5,31.16,30.4,28.88,26.6,4,2,5,1,18.0,16.8,19.2,18.0,5,1,3,1,5.5,10.5,7.0,10.5,3,1,4,2,9.0,5.5,8.0,7.0,3
5.5,6.0,64.3,-1.0,40.104015,-2.0,5.09,1,2,3,3,3,19.68,19.2,18.24,16.8,2,4,3,1,15.0,14.0,16.0,15.0,4,5,3,5,9.3,17.9,11.9,17.9,2,3,3,1,8.1,5.0,7.2,6.3,4
8.0,7.0,27.59,26.75,40.726784,40.665195,4.19,2,1,5,2,1,18.04,17.6,16.72,15.4,4,5,2,2,19.5,18.2,20.8,19.5,5,3,5,2,8.2,15.8,10.5,15.8,5,4,2,5,14.4,8.8,12.8,11.2,1
6.5,6.0,30.68,26.88,35.61297,32.009026,4.25,3,5,1,4,1,22.96,22.4,21.28,19.6,4,1,4,5,21.0,19.6,22.4,21.0,3,2,3,2,5.5,10.5,7.0,10.5,2,2,5,5,12.6,7.7,11.2,9.8,3
5.0,6.5,30.94,30.12,34.567432,40.093075,4.75,5,3,5,3,3,31.16,30.4,28.88,26.6,5,3,4,1,19.5,18.2,20.8,19.5,3,4,4,2,7.2,13.7,9.1,13.7,4,5,3,5,15.3,9.3,13.6,11.9,1
6.5,7.0,27.25,26.32,44.005566,42.770184,4.2,2,4,2,3,5,26.24,25.6,24.32,22.4,3,3,3,3,18.0,16.8,19.2,18.0,5,3,3,2,7.2,13.7,9.1,13.7,5,5,1,5,14.4,8.8,12.8,11.2,1
7.0,5.5,56.3,-1.0,28.597296,35.61297,4.88,5,5,1,1,5,27.88,27.2,25.84,23.8,5,5,5,5,30.0,28.0,32.0,30.0,1,1,1,5,4.4,8.4,5.6,8.4,3,1,3,4,9.9,6.0,8.8,7.7,3
5.5,7.0,80.7,-1.0,51.315346,49.681885,5.1,3,1,3,1,4,19.68,19.2,18.24,16.8,2,2,2,1,10.5,9.8,11.2,10.5,5,1,5,4,8.2,15.8,10.5,15.8,4,1,5,2,10.8,6.6,9.6,8.4,4
7.0,5.5,63.14,-1.0,-2.0,30.485897,5.65,4,4,4,3,2,27.88,27.2,25.84,23.8,3,5,3,4,22.5,21.0,24.0,22.5,4,4,5,1,7.7,14.7,9.8,14.7,2,5,3,3,11.7,7.2,10.4,9.1,1
7.0,5.5,35.91,32.41,38.27,37.63,4.54,4,4,3,4,2,27.88,27.2,25.84,23.8,1,5,5,2,19.5,18.2,20.8,19.5,2,1,1,4,4.4,8.4,5.6,8.4,1,5,5,3,12.6,7.7,11.2,9.8,3
6.0,5.0,63.21,-1.0,35.656067,37.415745,5.31,5,5,5,5,2,36.08,35.2,33.44,30.8,5,5,4,1,22.5,21.0,24.0,22.5,4,3,1,1,5.0,9.4,6.3,9.4,3,1,2,2,7.2,4.4,6.4,5.6,3
6.5,7.0,60.9,-1.0,32.320477,30.104902,4.95,5,3,2,3,5,29.52,28.8,27.36,25.2,1,2,3,5,16.5,15.4,17.6,16.5,2,2,5,1,5.5,10.5,7.0,10.5,4,2,3,4,11.7,7.2,10.4,9.1,4
6.5,7.0,59.73,-1.0,31.118061,33.56416,5.08,2,1,3,5,2,21.32,20.8,19.76,18.2,2,5,4,1,18.0,16.8,19.2,18.0,3,2,2,3,5.5,10.5,7.0,10.5,4,5,1,3,11.7,7.2,10.4,9.1,3
7.5,5.0,27.79,26.86,30.279137,24.602924,4.12,2,3,4,4,2,24.6,24.0,22.8,21.0,4,5,2,1,18.0,16.8,19.2,18.0,1,3,4,3,6.0,11.6,7.7,11.6,1,2,3,2,7.2,4.4,6.4,5.6,3
6.5,5.0,69.67,-1.0,44.616245,44.172596,4.71,1,5,5,1,4,26.24,25.6,24.32,22.4,2,3,2,5,18.0,16.8,19.2,18.0,3,3,1,3,5.5,10.5,7.0,10.5,5,4,3,5,15.3,9.3,13.6,11.9,3
7.0,5.5,27.67,26.61,40.93,47.59,3.83,5,1,3,2,1,19.68,19.2,18.24,16.8,3,5,3,1,18.0,16.8,19.2,18.0,2,4,4,1,6.0,11.6,7.7,11.6,3,4,1,1,8.1,5.0,7.2,6.3,3
5.0,6.5,56.22,-1.0,34.693966,34.693966,5.01,1,4,5,5,5,32.8,32.0,30.4,28.0,4,5,2,2,19.5,18.2,20.8,19.5,3,5,2,2,6.6,12.6,8.4,12.6,3,2,5,2,10.8,6.6,9.6,8.4,2
6.0,6.0,32.01,28.64,49.844185,40.367657,3.98,3,4,2,4,1,22.96,22.4,21.28,19.6,4,2,3,1,15.0,14.0,16.0,15.0,5,5,5,3,9.9,18.9,12.6,18.9,1,2,4,5,10.8,6.6,9.6,8.4,4
7.5,7.0,29.43,29.17,37.99934,44.266243,4.41,2,1,5,5,3,26.24,25.6,24.32,22.4,3,4,5,2,21.0,19.6,22.4,21.0,1,3,2,3,5.0,9.4,6.3,9.4,5,3,4,4,14.4,8.8,12.8,11.2,3
8.0,7.0,27.38,26.67,47.119278,46.210182,4.11,1,1,3,1,2,13.12,12.8,12.16,11.2,1,3,5,4,19.5,18.2,20.8,19.5,1,1,1,2,2.8,5.2,3.5,5.2,3,4,2,4,11.7,7.2,10.4,9.1,5
8.0,6.0,32.35,27.65,36.537697,35.829624,4.25,4,1,3,5,5,29.52,28.8,27.36,25.2,3,3,5,4,22.5,21.0,24.0,22.5,4,5,5,3,9.3,17.9,11.9,17.9,5,2,3,3,11.7,7.2,10.4,9.1,1
5.0,6.5,59.0,-1.0,35.65461,36.06753,5.16,5,5,3,1,4,29.52,28.8,27.36,25.2,2,3,2,5,18.0,16.8,19.2,18.0,4,4,4,1,7.2,13.7,9.1,13.7,2,5,5,1,11.7,7.2,10.4,9.1,1
6.5,6.5,26.61,27.11,32.891994,32.009026,4.03,2,5,2,3,1,21.32,20.8,19.76,18.2,1,3,3,5,18.0,16.8,19.2,18.0,2,5,3,1,6.0,11.6,7.7,11.6,1,4,5,3,11.7,7.2,10.4,9.1,3
8.0,5.5,33.46,27.66,43.005104,47.291965,4.3,1,1,3,2,4,18.04,17.6,16.72,15.4,5,1,1,1,12.0,11.2,12.8,12.0,3,1,5,1,5.5,10.5,7.0,10.5,1,4,4,2,9.9,6.0,8.8,7.7,4
8.0,6.0,31.1,30.49,32.34251,30.740854,4.55,5,2,2,1,3,21.32,20.8,19.76,18.2,3,3,1,2,13.5,12.6,14.4,13.5,2,3,5,3,7.2,13.7,9.1,13.7,4,5,1,2,10.8,6.6,9.6,8.4,4
6.0,5.5,27.06,26.56,46.88,53.32,3.96,2,5,2,3,4,26.24,25.6,24.32,22.4,2,2,4,1,13.5,12.6,14.4,13.5,4,5,4,3,8.8,16.8,11.2,16.8,4,1,4,5,12.6,7.7,11.2,9.8,4
6.5,5.5,30.14,30.59,26.161575,28.07031,4.96,3,1,5,2,3,22.96,22.4,21.28,19.6,1,2,2,3,12.0,11.2,12.8,12.0,3,4,2,4,7.2,13.7,9.1,13.7,2,5,5,5,15.3,9.3,13.6,11.9,4
6.0,5.0,62.95,-1.0,28.806562,32.356743,5.22,5,2,3,1,4,24.6,24.0,22.8,21.0,5,1,1,2,13.5,12.6,14.4,13.5,5,2,3,4,7.7,14.7,9.8,14.7,2,4,5,1,10.8,6.6,9.6,8.4,4
8.0,5.5,28.82,26.77,32.009026,31.138077,4.22,5,1,3,4,5,29.52,28.8,27.36,25.2,5,2,1,4,18.0,16.8,19.2,18.0,3,2,5,2,6.6,12.6,8.4,12.6,5,1,4,5,13.5,8.2,12.0,10.5,1
7.5,5.0,27.42,29.38,43.84149,47.574245,4.09,1,3,3,4,5,26.24,25.6,24.32,22.4,3,4,3,2,18.0,16.8,19.2,18.0,3,1,3,1,4.4,8.4,5.6,8.4,4,5,3,5,15.3,9.3,13.6,11.9,3
5.0,5.0,27.44,27.12,30.057173,29.422358,4.51,4,5,5,5,1,32.8,32.0,30.4,28.0,1,2,3,1,10.5,9.8,11.2,10.5,1,5,1,5,6.6,12.6,8.4,12.6,3,5,3,4,13.5,8.2,12.0,10.5,4
7.5,6.0,32.7,30.52,31.34936,34.894596,4.51,2,3,1,2,4,19.68,19.2,18.24,16.8,1,5,3,3,18.0,16.8,19.2,18.0,5,1,1,3,5.5,10.5,7.0,10.5,1,4,5,2,10.8,6.6,9.6,8.4,3
5.0,6.0,63.92,-1.0,37.47347,36.73378,4.92,2,1,4,2,1,16.4,16.0,15.2,14.0,5,3,4,2,21.0,19.6,22.4,21.0,4,2,4,2,6.6,12.6,8.4,12.6,2,2,5,2,9.9,6.0,8.8,7.7,2
8.0,5.5,27.3,27.09,41.341972,41.96048,3.85,2,2,2,4,5,24.6,24.0,22.8,21.0,1,4,3,2,15.0,14.0,16.0,15.0,2,2,5,2,6.0,11.6,7.7,11.6,3,1,3,1,7.2,4.4,6.4,5.6,4
6.5,5.0,27.78,26.72,43.38568,45.975815,4.38,3,2,2,3,3,21.32,20.8,19.76,18.2,4,2,3,1,15.0,14.0,16.0,15.0,5,5,2,2,7.7,14.7,9.8,14.7,3,1,2,4,9.0,5.5,8.0,7.0,4
7.0,5.5,30.59,26.99,36.6403,38.199856,4.04,5,4,5,2,1,27.88,27.2,25.84,23.8,3,5,1,2,16.5,15.4,17.6,16.5,2,2,1,2,3.9,7.3,4.9,7.3,5,1,2,1,8.1,5.0,7.2,6.3,4
6.0,6.5,25.07,24.09,47.379257,47.05273,3.93,5,2,1,3,2,21.32,20.8,19.76,18.2,4,4,4,4,24.0,22.4,25.6,24.0,3,3,3,4,7.2,13.7,9.1,13.7,1,2,2,3,7.2,4.4,6.4,5.6,2
6.0,6.5,56.73,-1.0,31.198896,31.919764,5.56,3,1,3,3,4,22.96,22.4,21.28,19.6,4,4,4,3,22.5,21.0,24.0,22.5,2,4,1,1,4.4,8.4,5.6,8.4,4,1,5,1,9.9,6.0,8.8,7.7,3
5.0,5.0,27.44,27.13,50.318527,50.76814,4.04,2,5,3,2,4,26.24,25.6,24.32,22.4,1,3,1,5,15.0,14.0,16.0,15.0,1,1,3,5,5.5,10.5,7.0,10.5,4,1,4,4,11.7,7.2,10.4,9.1,4
6.5,7.0,60.27,-1.0,39.50204,-2.0,4.41,3,1,4,3,3,22.96,22.4,21.28,19.6,1,3,3,2,13.5,12.6,14.4,13.5,3,4,5,5,9.3,17.9,11.9,17.9,5,4,5,2,14.4,8.8,12.8,11.2,4
6.5,6.5,28.84,28.07,44.424614,32.009026,3.93,5,4,5,1,1,26.24,25.6,24.32,22.4,5,1,4,4,21.0,19.6,22.4,21.0,4,2,2,1,5.0,9.4,6.3,9.4,5,1,2,5,11.7,7.2,10.4,9.1,3
5.0,6.0,27.72,28.02,42.046585,42.05592,4.03,1,5,4,3,2,24.6,24.0,22.8,21.0,4,3,4,2,19.5,18.2,20.8,19.5,5,3,4,1,7.2,13.7,9.1,13.7,1,4,2,3,9.0,5.5,8.0,7.0,2
7.0,5.0,27.04,27.23,34.807796,36.87457,4.32,3,5,3,1,3,24.6,24.0,22.8,21.0,3,4,5,3,22.5,21.0,24.0,22.5,4,3,2,4,7.2,13.7,9.1,13.7,2,4,2,1,8.1,5.0,7.2,6.3,2
8.0,5.0,64.87,-1.0,28.597296,37.48702,4.76,5,3,2,5,5,32.8,32.0,30.4,28.0,5,4,5,2,24.0,22.4,25.6,24.0,4,2,2,3,6.0,11.6,7.7,11.6,5,3,4,5,15.3,9.3,13.6,11.9,3
6.0,6.0,30.92,28.22,36.54399,36.54399,4.4,1,5,4,5,2,27.88,27.2,25.84,23.8,1,1,3,4,13.5,12.6,14.4,13.5,2,5,1,5,7.2,13.7,9.1,13.7,3,4,4,4,13.5,8.2,12.0,10.5,4
6.5,7.0,32.04,32.89,40.772587,37.206905,4.27,3,5,2,4,5,31.16,30.4,28.88,26.6,1,5,2,2,15.0,14.0,16.0,15.0,2,4,3,1,5.5,10.5,7.0,10.5,3,4,5,3,13.5,8.2,12.0,10.5,4
5.0,6.5,52.37,-1.0,0.0,34.09491,5.22,5,5,3,1,3,27.88,27.2,25.84,23.8,3,2,5,2,18.0,16.8,19.2,18.0,4,3,3,1,6.0,11.6,7.7,11.6,3,3,2,2,9.0,5.5,8.0,7.0,3
6.5,5.0,51.87,-1.0,31.138077,30.279137,4.54,2,2,5,4,3,26.24,25.6,24.32,22.4,5,5,2,1,19.5,18.2,20.8,19.5,5,3,5,2,8.2,15.8,10.5,15.8,3,3,5,3,12.6,7.7,11.2,9.8,1
7.5,6.5,59.39,-1.0,32.891994,34.693966,4.57,3,5,2,1,1,19.68,19.2,18.24,16.8,4,4,1,5,21.0,19.6,22.4,21.0,5,4,2,5,8.8,16.8,11.2,16.8,1,1,4,4,9.0,5.5,8.0,7.0,2
6.0,5.5,32.05,27.59,35.809742,32.37387,4.04,2,1,3,1,2,14.76,14.4,13.68,12.6,4,4,1,2,16.5,15.4,17.6,16.5,3,3,3,5,7.7,14.7,9.8,14.7,3,3,5,5,14.4,8.8,12.8,11.2,5
6.5,6.0,28.42,26.17,39.76,38.86,3.95,4,1,4,5,3,27.88,27.2,25.84,23.8,1,5,5,2,19.5,18.2,20.8,19.5,1,2,3,4,5.5,10.5,7.0,10.5,1,2,4,3,9.0,5.5,8.0,7.0,3
5.5,5.5,53.77,-1.0,45.170544,50.019897,4.41,2,5,5,4,1,27.88,27.2,25.84,23.8,2,2,3,5,18.0,16.8,19.2,18.0,4,3,5,4,8.8,16.8,11.2,16.8,3,3,5,1,10.8,6.6,9.6,8.4,2
