R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
7.0,4.0,34.025,26.072,41.347813,37.25974,3.914,2.0,5.0,3.0,2.0,4.0,26.24,25.6,24.32,22.4,3.0,1.0,4.0,1.0,13.5,12.6,14.4,13.5,3.0,2.0,5.0,5.0,8.25,15.75,10.5,15.75,5.0,1.0,4.0,4.0,12.6,7.7,11.2,9.8,3
8.0,7.0,28.774,34.043,34.346855,35.474754,4.316,5.0,3.0,3.0,1.0,2.0,22.96,22.4,21.28,19.6,4.0,2.0,2.0,4.0,18.0,16.8,19.2,18.0,1.0,5.0,5.0,4.0,8.25,15.75,10.5,15.75,3.0,5.0,3.0,1.0,10.8,6.6,9.6,8.4,1
6.0,8.0,26.64,25.533,35.61,40.39,4.14,1.0,2.0,5.0,3.0,1.0,19.68,19.2,18.24,16.8,1.0,2.0,1.0,5.0,13.5,12.6,14.4,13.5,3.0,5.0,1.0,1.0,5.5,10.5,7.0,10.5,1.0,1.0,1.0,5.0,7.2,4.4,6.4,5.6,3
6.0,4.0,28.821,26.767,32.009026,31.138077,4.219,5.0,1.0,3.0,4.0,5.0,29.52,28.8,27.36,25.2,5.0,2.0,1.0,4.0,18.0,16.8,19.2,18.0,3.0,2.0,5.0,2.0,6.6,12.6,8.4,12.6,5.0,1.0,4.0,5.0,13.5,8.25,12.0,10.5,0
8.0,7.0,27.667,26.799,41.603935,40.234394,4.09,1.0,1.0,4.0,3.0,1.0,16.4,16.0,15.2,14.0,3.0,4.0,4.0,3.0,21.0,19.6,22.4,21.0,5.0,3.0,3.0,3.0,7.7,14.7,9.8,14.7,5.0,2.0,1.0,5.0,11.7,7.15,10.4,9.1,0
8.0,6.5,56.904,-1.0,34.693966,34.693966,4.804,4.0,3.0,1.0,3.0,3.0,22.96,22.4,21.28,19.6,1.0,1.0,5.0,3.0,15.0,14.0,16.0,15.0,4.0,3.0,3.0,3.0,7.15,13.65,9.1,13.65,3.0,1.0,4.0,5.0,11.7,7.15,10.4,9.1,3
6.5,6.5,63.507,-1.0,34.693966,44.424614,4.615,2.0,2.0,3.0,4.0,3.0,22.96,22.4,21.28,19.6,4.0,3.0,5.0,4.0,24.0,22.4,25.6,24.0,4.0,4.0,1.0,3.0,6.6,12.6,8.4,12.6,3.0,1.0,3.0,1.0,7.2,4.4,6.4,5.6,1
7.5,6.5,49.055,-1.0,35.61297,12.16331,4.531,2.0,3.0,4.0,4.0,5.0,29.52,28.8,27.36,25.2,3.0,5.0,2.0,1.0,16.5,15.4,17.6,16.5,2.0,3.0,5.0,3.0,7.15,13.65,9.1,13.65,1.0,5.0,3.0,2.0,9.9,6.05,8.8,7.7,3
5.0,3.5,69.701,-1.0,42.38238,29.432209,4.821,4.0,5.0,3.0,4.0,4.0,32.8,32.0,30.4,28.0,3.0,4.0,2.0,2.0,16.5,15.4,17.6,16.5,5.0,2.0,2.0,1.0,5.5,10.5,7.0,10.5,3.0,5.0,4.0,1.0,11.7,7.15,10.4,9.1,3
6.0,5.0,28.228,30.485,43.887253,37.709698,4.059,1.0,1.0,5.0,2.0,2.0,18.04,17.6,16.72,15.4,2.0,3.0,2.0,3.0,15.0,14.0,16.0,15.0,5.0,2.0,2.0,4.0,7.15,13.65,9.1,13.65,1.0,3.0,4.0,2.0,9.0,5.5,8.0,7.0,3
7.5,6.5,61.141,-1.0,44.424614,45.463757,4.361,1.0,1.0,2.0,4.0,4.0,19.68,19.2,18.24,16.8,3.0,5.0,3.0,5.0,24.0,22.4,25.6,24.0,1.0,2.0,3.0,4.0,5.5,10.5,7.0,10.5,2.0,2.0,4.0,1.0,8.1,4.95,7.2,6.3,2
7.0,8.0,34.991,32.447,26.164635,21.623661,4.589,2.0,5.0,4.0,3.0,1.0,24.6,24.0,22.8,21.0,5.0,5.0,2.0,1.0,19.5,18.2,20.8,19.5,2.0,1.0,1.0,5.0,4.95,9.45,6.3,9.45,4.0,1.0,4.0,2.0,9.9,6.05,8.8,7.7,2
6.0,6.0,54.618,-1.0,44.77435,40.13529,4.713,5.0,5.0,3.0,5.0,5.0,37.72,36.8,34.96,32.2,5.0,1.0,3.0,1.0,15.0,14.0,16.0,15.0,2.0,5.0,4.0,2.0,7.15,13.65,9.1,13.65,2.0,4.0,2.0,4.0,10.8,6.6,9.6,8.4,3
8.0,7.0,64.38,-1.0,43.397495,34.693966,4.559,5.0,3.0,1.0,5.0,5.0,31.16,30.4,28.88,26.6,3.0,5.0,1.0,2.0,16.5,15.4,17.6,16.5,4.0,1.0,2.0,2.0,4.95,9.45,6.3,9.45,2.0,5.0,4.0,5.0,14.4,8.8,12.8,11.2,3
8.0,7.0,62.439,-1.0,32.119747,30.60387,4.966,1.0,1.0,1.0,5.0,4.0,19.68,19.2,18.24,16.8,5.0,4.0,2.0,2.0,19.5,18.2,20.8,19.5,2.0,1.0,5.0,4.0,6.6,12.6,8.4,12.6,2.0,2.0,1.0,1.0,5.4,3.3,4.8,4.2,1
7.5,6.5,75.281,-1.0,29.87704,32.831196,5.307,2.0,5.0,3.0,4.0,2.0,26.24,25.6,24.32,22.4,3.0,5.0,1.0,4.0,19.5,18.2,20.8,19.5,3.0,5.0,3.0,2.0,7.15,13.65,9.1,13.65,1.0,3.0,3.0,4.0,9.9,6.05,8.8,7.7,1
4.5,5.0,72.028,-1.0,42.395355,32.919563,5.209,5.0,4.0,4.0,5.0,3.0,34.44,33.6,31.92,29.4,5.0,1.0,5.0,1.0,18.0,16.8,19.2,18.0,1.0,1.0,4.0,1.0,3.85,7.35,4.9,7.35,5.0,1.0,2.0,1.0,8.1,4.95,7.2,6.3,2
7.5,7.0,58.51,-1.0,42.640236,-2.0,4.62,1.0,1.0,3.0,2.0,4.0,18.04,17.6,16.72,15.4,1.0,2.0,4.0,2.0,13.5,12.6,14.4,13.5,5.0,5.0,4.0,1.0,8.25,15.75,10.5,15.75,1.0,4.0,1.0,5.0,9.9,6.05,8.8,7.7,3
8.0,7.0,29.229,30.084,48.14734,47.759384,4.011,3.0,5.0,3.0,3.0,2.0,26.24,25.6,24.32,22.4,4.0,1.0,3.0,2.0,15.0,14.0,16.0,15.0,4.0,3.0,3.0,3.0,7.15,13.65,9.1,13.65,3.0,5.0,3.0,2.0,11.7,7.15,10.4,9.1,3
5.0,4.0,31.058,30.958,33.016823,31.578894,4.316,1.0,5.0,1.0,5.0,5.0,27.88,27.2,25.84,23.8,3.0,3.0,5.0,5.0,24.0,22.4,25.6,24.0,2.0,4.0,3.0,2.0,6.05,11.55,7.7,11.55,4.0,1.0,3.0,1.0,8.1,4.95,7.2,6.3,2
8.0,4.0,31.425,29.425,26.335945,28.786,4.734,2.0,2.0,3.0,2.0,1.0,16.4,16.0,15.2,14.0,2.0,5.0,4.0,5.0,24.0,22.4,25.6,24.0,3.0,5.0,1.0,5.0,7.7,14.7,9.8,14.7,3.0,3.0,5.0,1.0,10.8,6.6,9.6,8.4,1
7.0,6.0,33.246002,31.928,29.178318,27.371387,4.536,5.0,4.0,3.0,3.0,1.0,26.24,25.6,24.32,22.4,4.0,4.0,1.0,3.0,18.0,16.8,19.2,18.0,3.0,5.0,1.0,3.0,6.6,12.6,8.4,12.6,3.0,5.0,5.0,3.0,14.4,8.8,12.8,11.2,0
7.0,6.5,59.503,-1.0,33.001427,33.161392,4.953,1.0,2.0,3.0,5.0,1.0,19.68,19.2,18.24,16.8,1.0,2.0,3.0,5.0,16.5,15.4,17.6,16.5,1.0,2.0,5.0,1.0,4.95,9.45,6.3,9.45,1.0,3.0,1.0,1.0,5.4,3.3,4.8,4.2,3
6.0,5.5,60.266,-1.0,39.50204,-2.0,4.408,3.0,1.0,4.0,3.0,3.0,22.96,22.4,21.28,19.6,1.0,3.0,3.0,2.0,13.5,12.6,14.4,13.5,3.0,4.0,5.0,5.0,9.35,17.85,11.9,17.85,5.0,4.0,5.0,2.0,14.4,8.8,12.8,11.2,3
8.0,6.0,51.306,-1.0,35.831482,34.06375,4.937,3.0,1.0,4.0,5.0,1.0,22.96,22.4,21.28,19.6,1.0,1.0,2.0,5.0,13.5,12.6,14.4,13.5,3.0,3.0,2.0,3.0,6.05,11.55,7.7,11.55,4.0,2.0,1.0,4.0,9.9,6.05,8.8,7.7,4
5.0,7.0,29.222,26.72,41.504295,43.287132,3.978,1.0,3.0,3.0,5.0,4.0,26.24,25.6,24.32,22.4,5.0,3.0,5.0,3.0,24.0,22.4,25.6,24.0,3.0,1.0,3.0,1.0,4.4,8.4,5.6,8.4,1.0,3.0,5.0,1.0,9.0,5.5,8.0,7.0,2
6.5,5.0,64.48,-1.0,45.970554,52.18141,5.098,2.0,3.0,4.0,1.0,4.0,22.96,22.4,21.28,19.6,1.0,5.0,5.0,1.0,18.0,16.8,19.2,18.0,4.0,1.0,1.0,3.0,4.95,9.45,6.3,9.45,2.0,4.0,2.0,1.0,8.1,4.95,7.2,6.3,2
5.0,5.0,30.184,32.003,29.731491,30.894882,4.797,5.0,4.0,2.0,5.0,5.0,34.44,33.6,31.92,29.4,3.0,3.0,3.0,3.0,18.0,16.8,19.2,18.0,1.0,3.0,2.0,5.0,6.05,11.55,7.7,11.55,5.0,4.0,4.0,1.0,12.6,7.7,11.2,9.8,2
6.0,5.0,27.778,26.721,43.38568,45.975815,4.381,3.0,2.0,2.0,3.0,3.0,21.32,20.8,19.76,18.2,4.0,2.0,3.0,1.0,15.0,14.0,16.0,15.0,5.0,5.0,2.0,2.0,7.7,14.7,9.8,14.7,3.0,1.0,2.0,4.0,9.0,5.5,8.0,7.0,3
6.0,4.0,31.17,34.017,34.693966,35.61297,4.283,2.0,1.0,4.0,2.0,1.0,16.4,16.0,15.2,14.0,1.0,1.0,2.0,4.0,12.0,11.2,12.8,12.0,5.0,1.0,2.0,5.0,7.15,13.65,9.1,13.65,5.0,3.0,2.0,1.0,9.9,6.05,8.8,7.7,4
7.5,7.0,54.9,-1.0,33.786972,32.891994,4.948,5.0,4.0,2.0,2.0,3.0,26.24,25.6,24.32,22.4,4.0,4.0,1.0,3.0,18.0,16.8,19.2,18.0,2.0,3.0,1.0,1.0,3.85,7.35,4.9,7.35,4.0,1.0,1.0,3.0,8.1,4.95,7.2,6.3,2
4.0,4.0,27.427,27.485,41.034153,35.837044,4.012,3.0,3.0,5.0,2.0,3.0,26.24,25.6,24.32,22.4,3.0,3.0,3.0,2.0,16.5,15.4,17.6,16.5,3.0,3.0,5.0,2.0,7.15,13.65,9.1,13.65,4.0,5.0,2.0,5.0,14.4,8.8,12.8,11.2,3
6.0,7.0,28.56,28.07,36.54399,41.379276,4.011,2.0,1.0,5.0,1.0,2.0,18.04,17.6,16.72,15.4,3.0,4.0,5.0,3.0,22.5,21.0,24.0,22.5,3.0,1.0,1.0,1.0,3.3,6.3,4.2,6.3,1.0,1.0,1.0,3.0,5.4,3.3,4.8,4.2,2
6.0,7.0,27.26,27.7,50.484,36.977,4.2,5.0,5.0,5.0,4.0,3.0,36.08,35.2,33.44,30.8,1.0,4.0,3.0,2.0,15.0,14.0,16.0,15.0,1.0,2.0,4.0,5.0,6.6,12.6,8.4,12.6,3.0,4.0,3.0,3.0,11.7,7.15,10.4,9.1,3
7.0,6.0,55.979,-1.0,34.650158,38.946205,5.119,4.0,4.0,5.0,4.0,2.0,31.16,30.4,28.88,26.6,3.0,4.0,2.0,4.0,19.5,18.2,20.8,19.5,1.0,3.0,1.0,4.0,4.95,9.45,6.3,9.45,1.0,2.0,2.0,3.0,7.2,4.4,6.4,5.6,2
8.0,7.0,54.169,-1.0,42.38238,26.164635,4.803,2.0,4.0,2.0,4.0,5.0,27.88,27.2,25.84,23.8,2.0,1.0,1.0,5.0,13.5,12.6,14.4,13.5,5.0,2.0,4.0,2.0,7.15,13.65,9.1,13.65,1.0,1.0,1.0,2.0,4.5,2.75,4.0,3.5,3
7.0,7.0,37.419,29.672,26.963509,21.623661,4.846,2.0,3.0,5.0,5.0,5.0,32.8,32.0,30.4,28.0,3.0,5.0,2.0,5.0,22.5,21.0,24.0,22.5,4.0,4.0,4.0,3.0,8.25,15.75,10.5,15.75,1.0,5.0,1.0,1.0,7.2,4.4,6.4,5.6,1
4.0,2.0,27.376,28.323,46.052868,41.02707,3.915,5.0,2.0,3.0,2.0,5.0,27.88,27.2,25.84,23.8,2.0,3.0,4.0,1.0,15.0,14.0,16.0,15.0,4.0,1.0,5.0,3.0,7.15,13.65,9.1,13.65,3.0,5.0,1.0,2.0,9.9,6.05,8.8,7.7,3
6.0,6.5,64.944,-1.0,30.279137,26.164635,4.722,4.0,3.0,3.0,2.0,5.0,27.88,27.2,25.84,23.8,1.0,2.0,2.0,4.0,13.5,12.6,14.4,13.5,4.0,5.0,2.0,3.0,7.7,14.7,9.8,14.7,5.0,4.0,1.0,4.0,12.6,7.7,11.2,9.8,3
7.5,6.0,66.035,-1.0,35.61297,42.38238,4.806,5.0,4.0,3.0,1.0,3.0,26.24,25.6,24.32,22.4,1.0,1.0,5.0,3.0,15.0,14.0,16.0,15.0,3.0,1.0,5.0,1.0,5.5,10.5,7.0,10.5,3.0,2.0,3.0,2.0,9.0,5.5,8.0,7.0,3
7.0,7.0,30.057,27.779,40.3882,48.65324,4.091,2.0,1.0,1.0,2.0,4.0,16.4,16.0,15.2,14.0,1.0,5.0,5.0,2.0,19.5,18.2,20.8,19.5,4.0,5.0,3.0,2.0,7.7,14.7,9.8,14.7,4.0,2.0,4.0,3.0,11.7,7.15,10.4,9.1,0
6.0,5.0,58.299,-1.0,25.377773,33.786972,4.834,4.0,3.0,3.0,5.0,3.0,29.52,28.8,27.36,25.2,2.0,1.0,1.0,5.0,13.5,12.6,14.4,13.5,1.0,5.0,4.0,4.0,7.7,14.7,9.8,14.7,4.0,1.0,1.0,5.0,9.9,6.05,8.8,7.7,3
6.5,6.0,68.443,-1.0,43.397495,32.891994,4.884,5.0,1.0,2.0,5.0,5.0,29.52,28.8,27.36,25.2,3.0,5.0,1.0,5.0,21.0,19.6,22.4,21.0,2.0,2.0,3.0,2.0,4.95,9.45,6.3,9.45,1.0,2.0,5.0,3.0,9.9,6.05,8.8,7.7,2
8.0,7.0,60.122,-1.0,57.39553,51.50651,4.651,3.0,5.0,5.0,5.0,4.0,36.08,35.2,33.44,30.8,3.0,5.0,4.0,1.0,19.5,18.2,20.8,19.5,4.0,3.0,4.0,4.0,8.25,15.75,10.5,15.75,5.0,2.0,5.0,1.0,11.7,7.15,10.4,9.1,0
6.5,6.5,69.635,-1.0,43.7,50.592,4.759,4.0,3.0,1.0,5.0,2.0,24.6,24.0,22.8,21.0,1.0,2.0,1.0,2.0,9.0,8.4,9.6,9.0,5.0,2.0,1.0,5.0,7.15,13.65,9.1,13.65,5.0,2.0,4.0,5.0,14.4,8.8,12.8,11.2,3
7.5,6.0,64.893,-1.0,38.44207,31.138077,4.774,2.0,1.0,1.0,3.0,5.0,19.68,19.2,18.24,16.8,1.0,3.0,5.0,4.0,19.5,18.2,20.8,19.5,1.0,1.0,3.0,3.0,4.4,8.4,5.6,8.4,5.0,1.0,2.0,4.0,10.8,6.6,9.6,8.4,2
6.0,4.0,32.804,28.135,38.44207,42.38238,4.043,3.0,4.0,3.0,1.0,5.0,26.24,25.6,24.32,22.4,3.0,4.0,1.0,4.0,18.0,16.8,19.2,18.0,2.0,5.0,2.0,3.0,6.6,12.6,8.4,12.6,4.0,5.0,1.0,4.0,12.6,7.7,11.2,9.8,0
6.5,6.0,62.15,-1.0,37.48702,32.891994,4.534,2.0,1.0,5.0,5.0,3.0,26.24,25.6,24.32,22.4,3.0,5.0,4.0,1.0,19.5,18.2,20.8,19.5,2.0,1.0,4.0,5.0,6.6,12.6,8.4,12.6,4.0,5.0,2.0,2.0,11.7,7.15,10.4,9.1,0
8.0,5.0,28.993,28.528,40.63526,39.451256,4.268,2.0,2.0,1.0,2.0,1.0,13.12,12.8,12.16,11.2,4.0,2.0,1.0,5.0,18.0,16.8,19.2,18.0,1.0,3.0,2.0,1.0,3.85,7.35,4.9,7.35,4.0,1.0,1.0,5.0,9.9,6.05,8.8,7.7,4
8.0,7.0,62.954,-1.0,32.891994,32.891994,5.035,4.0,1.0,2.0,1.0,4.0,19.68,19.2,18.24,16.8,3.0,3.0,1.0,5.0,18.0,16.8,19.2,18.0,5.0,2.0,3.0,3.0,7.15,13.65,9.1,13.65,3.0,1.0,2.0,1.0,6.3,3.85,5.6,4.9,1
7.0,8.0,27.914,27.273,41.379276,37.48702,4.157,5.0,1.0,3.0,2.0,3.0,22.96,22.4,21.28,19.6,5.0,3.0,1.0,4.0,19.5,18.2,20.8,19.5,3.0,5.0,3.0,4.0,8.25,15.75,10.5,15.75,5.0,4.0,4.0,5.0,16.2,9.9,14.4,12.6,0
7.5,6.0,60.778,-1.0,36.54399,39.409122,4.835,1.0,5.0,2.0,2.0,3.0,21.32,20.8,19.76,18.2,1.0,2.0,1.0,3.0,10.5,9.8,11.2,10.5,2.0,1.0,4.0,1.0,4.4,8.4,5.6,8.4,3.0,3.0,2.0,5.0,11.7,7.15,10.4,9.1,3
7.5,7.0,60.641,-1.0,26.759338,27.760277,5.467,5.0,3.0,2.0,3.0,1.0,22.96,22.4,21.28,19.6,3.0,5.0,1.0,5.0,21.0,19.6,22.4,21.0,1.0,3.0,1.0,4.0,4.95,9.45,6.3,9.45,2.0,3.0,1.0,2.0,7.2,4.4,6.4,5.6,2
6.5,6.5,65.718,-1.0,32.891994,27.774395,4.809,3.0,5.0,1.0,4.0,3.0,26.24,25.6,24.32,22.4,5.0,1.0,5.0,5.0,24.0,22.4,25.6,24.0,2.0,3.0,1.0,4.0,5.5,10.5,7.0,10.5,2.0,3.0,1.0,1.0,6.3,3.85,5.6,4.9,2
6.0,6.5,50.367,-1.0,43.397495,43.397495,4.466,1.0,2.0,1.0,2.0,2.0,13.12,12.8,12.16,11.2,4.0,1.0,1.0,3.0,13.5,12.6,14.4,13.5,3.0,4.0,1.0,4.0,6.6,12.6,8.4,12.6,2.0,4.0,2.0,3.0,9.9,6.05,8.8,7.7,4
6.0,6.5,59.384,-1.0,42.38238,36.54399,4.817,1.0,1.0,1.0,4.0,3.0,16.4,16.0,15.2,14.0,1.0,1.0,3.0,5.0,15.0,14.0,16.0,15.0,2.0,1.0,5.0,1.0,4.95,9.45,6.3,9.45,2.0,5.0,3.0,1.0,9.9,6.05,8.8,7.7,3
8.0,7.0,25.18,25.801,53.38216,53.70915,3.737,3.0,5.0,3.0,5.0,2.0,29.52,28.8,27.36,25.2,5.0,5.0,5.0,2.0,25.5,23.8,27.2,25.5,3.0,5.0,2.0,3.0,7.15,13.65,9.1,13.65,2.0,3.0,4.0,4.0,11.7,7.15,10.4,9.1,0
7.0,8.0,27.265,27.36,28.597296,33.786972,4.319,2.0,2.0,3.0,5.0,2.0,22.96,22.4,21.28,19.6,5.0,3.0,1.0,2.0,16.5,15.4,17.6,16.5,5.0,1.0,1.0,5.0,6.6,12.6,8.4,12.6,5.0,4.0,5.0,4.0,16.2,9.9,14.4,12.6,3
7.5,6.0,63.596,-1.0,33.457634,27.161062,5.312,2.0,1.0,4.0,5.0,2.0,22.96,22.4,21.28,19.6,3.0,3.0,5.0,3.0,21.0,19.6,22.4,21.0,4.0,2.0,3.0,1.0,5.5,10.5,7.0,10.5,3.0,4.0,1.0,2.0,9.0,5.5,8.0,7.0,2
8.0,7.0,77.095,-1.0,26.963509,27.774395,5.205,3.0,1.0,3.0,1.0,3.0,18.04,17.6,16.72,15.4,3.0,4.0,3.0,2.0,18.0,16.8,19.2,18.0,5.0,5.0,4.0,3.0,9.35,17.85,11.9,17.85,5.0,1.0,1.0,5.0,10.8,6.6,9.6,8.4,1
5.0,5.0,31.596,27.906,50.839634,48.65324,3.904,2.0,2.0,1.0,4.0,2.0,18.04,17.6,16.72,15.4,1.0,2.0,2.0,3.0,12.0,11.2,12.8,12.0,1.0,3.0,3.0,4.0,6.05,11.55,7.7,11.55,2.0,2.0,3.0,3.0,9.0,5.5,8.0,7.0,3
7.0,6.5,66.992,-1.0,47.732605,42.940075,4.552,3.0,3.0,1.0,4.0,3.0,22.96,22.4,21.28,19.6,1.0,4.0,4.0,2.0,16.5,15.4,17.6,16.5,5.0,1.0,2.0,1.0,4.95,9.45,6.3,9.45,3.0,4.0,1.0,2.0,9.0,5.5,8.0,7.0,3
8.0,6.5,59.688,-1.0,32.009026,16.241774,4.658,4.0,3.0,5.0,2.0,2.0,26.24,25.6,24.32,22.4,1.0,5.0,2.0,2.0,15.0,14.0,16.0,15.0,4.0,4.0,3.0,1.0,6.6,12.6,8.4,12.6,3.0,1.0,2.0,5.0,9.9,6.05,8.8,7.7,4
4.0,6.0,27.31,27.634,40.3882,29.432209,4.012,3.0,5.0,1.0,1.0,5.0,24.6,24.0,22.8,21.0,1.0,5.0,5.0,1.0,18.0,16.8,19.2,18.0,1.0,4.0,3.0,4.0,6.6,12.6,8.4,12.6,1.0,1.0,2.0,3.0,6.3,3.85,5.6,4.9,1
8.0,7.0,27.216,26.762,42.123146,39.87213,4.139,2.0,4.0,4.0,3.0,2.0,24.6,24.0,22.8,21.0,4.0,1.0,4.0,4.0,19.5,18.2,20.8,19.5,3.0,5.0,2.0,3.0,7.15,13.65,9.1,13.65,2.0,5.0,2.0,4.0,11.7,7.15,10.4,9.1,0
7.5,7.0,74.02,-1.0,19.515354,33.786972,5.347,3.0,1.0,3.0,4.0,1.0,19.68,19.2,18.24,16.8,4.0,2.0,1.0,5.0,18.0,16.8,19.2,18.0,1.0,3.0,4.0,4.0,6.6,12.6,8.4,12.6,5.0,2.0,2.0,2.0,9.9,6.05,8.8,7.7,1
3.0,5.0,27.262,26.866,34.693966,40.3882,4.059,3.0,4.0,2.0,3.0,1.0,21.32,20.8,19.76,18.2,5.0,3.0,2.0,4.0,21.0,19.6,22.4,21.0,2.0,3.0,2.0,5.0,6.6,12.6,8.4,12.6,2.0,2.0,3.0,1.0,7.2,4.4,6.4,5.6,1
3.5,4.0,61.655,-1.0,44.22397,0.0,4.824,5.0,1.0,3.0,5.0,5.0,31.16,30.4,28.88,26.6,3.0,3.0,4.0,5.0,22.5,21.0,24.0,22.5,4.0,1.0,3.0,1.0,4.95,9.45,6.3,9.45,2.0,5.0,2.0,3.0,10.8,6.6,9.6,8.4,2
6.5,6.0,64.961,-1.0,42.039978,37.479836,4.533,5.0,3.0,3.0,5.0,3.0,31.16,30.4,28.88,26.6,1.0,4.0,1.0,5.0,16.5,15.4,17.6,16.5,5.0,1.0,3.0,5.0,7.7,14.7,9.8,14.7,5.0,1.0,4.0,5.0,13.5,8.25,12.0,10.5,3
7.0,7.0,28.467,29.612,30.279137,32.891994,4.604,4.0,1.0,3.0,3.0,4.0,24.6,24.0,22.8,21.0,2.0,3.0,4.0,5.0,21.0,19.6,22.4,21.0,2.0,3.0,4.0,5.0,7.7,14.7,9.8,14.7,1.0,2.0,3.0,2.0,7.2,4.4,6.4,5.6,1
7.5,6.0,58.176,-1.0,56.22109,52.992004,4.585,5.0,2.0,5.0,1.0,2.0,24.6,24.0,22.8,21.0,1.0,3.0,5.0,5.0,21.0,19.6,22.4,21.0,5.0,3.0,1.0,1.0,5.5,10.5,7.0,10.5,2.0,1.0,4.0,1.0,7.2,4.4,6.4,5.6,2
6.5,5.5,58.576,-1.0,60.161022,45.228302,5.11,1.0,4.0,4.0,4.0,5.0,29.52,28.8,27.36,25.2,1.0,2.0,1.0,3.0,10.5,9.8,11.2,10.5,3.0,1.0,3.0,3.0,5.5,10.5,7.0,10.5,3.0,1.0,2.0,2.0,7.2,4.4,6.4,5.6,3
8.0,7.0,76.775,-1.0,35.61297,34.693966,5.077,1.0,5.0,2.0,4.0,1.0,21.32,20.8,19.76,18.2,4.0,3.0,5.0,1.0,19.5,18.2,20.8,19.5,4.0,1.0,3.0,2.0,5.5,10.5,7.0,10.5,3.0,1.0,2.0,3.0,8.1,4.95,7.2,6.3,2
7.0,6.5,64.791,-1.0,30.052801,26.84222,5.342,5.0,4.0,5.0,3.0,1.0,29.52,28.8,27.36,25.2,2.0,3.0,2.0,4.0,16.5,15.4,17.6,16.5,2.0,4.0,5.0,4.0,8.25,15.75,10.5,15.75,5.0,3.0,2.0,1.0,9.9,6.05,8.8,7.7,3
6.0,5.5,44.666,-1.0,41.302826,39.49884,4.519,5.0,2.0,1.0,2.0,1.0,18.04,17.6,16.72,15.4,4.0,2.0,4.0,5.0,22.5,21.0,24.0,22.5,1.0,4.0,5.0,1.0,6.05,11.55,7.7,11.55,4.0,1.0,5.0,1.0,9.9,6.05,8.8,7.7,2
6.0,4.0,28.18,27.813,37.48702,32.891994,3.774,3.0,2.0,1.0,3.0,5.0,22.96,22.4,21.28,19.6,5.0,2.0,3.0,2.0,18.0,16.8,19.2,18.0,3.0,2.0,5.0,4.0,7.7,14.7,9.8,14.7,3.0,3.0,5.0,2.0,11.7,7.15,10.4,9.1,0
7.0,5.0,28.837,28.067,44.424614,32.009026,3.931,5.0,4.0,5.0,1.0,1.0,26.24,25.6,24.32,22.4,5.0,1.0,4.0,4.0,21.0,19.6,22.4,21.0,4.0,2.0,2.0,1.0,4.95,9.45,6.3,9.45,5.0,1.0,2.0,5.0,11.7,7.15,10.4,9.1,2
8.0,6.5,61.784,-1.0,35.61297,35.61297,4.829,4.0,2.0,2.0,2.0,5.0,24.6,24.0,22.8,21.0,3.0,2.0,1.0,5.0,16.5,15.4,17.6,16.5,4.0,3.0,3.0,4.0,7.7,14.7,9.8,14.7,4.0,3.0,5.0,1.0,11.7,7.15,10.4,9.1,3
7.5,7.0,71.56,-1.0,33.29223,32.300087,5.272,5.0,1.0,3.0,4.0,1.0,22.96,22.4,21.28,19.6,2.0,2.0,5.0,3.0,18.0,16.8,19.2,18.0,1.0,2.0,2.0,4.0,4.95,9.45,6.3,9.45,5.0,5.0,2.0,3.0,13.5,8.25,12.0,10.5,2
8.0,6.0,47.931,-1.0,-2.0,30.279137,4.388,3.0,1.0,5.0,3.0,4.0,26.24,25.6,24.32,22.4,5.0,3.0,5.0,5.0,27.0,25.2,28.8,27.0,1.0,2.0,1.0,1.0,2.75,5.25,3.5,5.25,3.0,1.0,4.0,3.0,9.9,6.05,8.8,7.7,2
8.0,6.0,32.928,28.051,35.50034,37.512383,4.283,3.0,2.0,5.0,2.0,4.0,26.24,25.6,24.32,22.4,2.0,2.0,3.0,2.0,13.5,12.6,14.4,13.5,2.0,5.0,1.0,2.0,5.5,10.5,7.0,10.5,2.0,4.0,1.0,1.0,7.2,4.4,6.4,5.6,3
8.0,7.0,69.843,-1.0,32.009026,35.61297,5.271,4.0,3.0,2.0,5.0,4.0,29.52,28.8,27.36,25.2,3.0,1.0,3.0,1.0,12.0,11.2,12.8,12.0,3.0,1.0,3.0,3.0,5.5,10.5,7.0,10.5,5.0,5.0,2.0,2.0,12.6,7.7,11.2,9.8,3
0.5,0.5,70.405,-1.0,49.377064,35.61905,5.105,2.0,3.0,3.0,5.0,5.0,29.52,28.8,27.36,25.2,2.0,5.0,5.0,5.0,25.5,23.8,27.2,25.5,4.0,5.0,5.0,5.0,10.45,19.95,13.3,19.95,3.0,4.0,1.0,3.0,9.9,6.05,8.8,7.7,1
5.0,6.0,26.981,25.437,42.497932,39.873806,4.239,4.0,1.0,5.0,5.0,4.0,31.16,30.4,28.88,26.6,3.0,3.0,4.0,1.0,16.5,15.4,17.6,16.5,5.0,4.0,2.0,2.0,7.15,13.65,9.1,13.65,3.0,1.0,1.0,1.0,5.4,3.3,4.8,4.2,3
